county_fips,county,state,incident_type,severity
39061,"Hamilton County, OH",OH,Flooding,Moderate
39061,"Hamilton County, OH",OH,Road obstruction,Severe
39061,"Hamilton County, OH",OH,Downed line,Severe
39061,"Hamilton County, OH",OH,Water main,Severe
39061,"Hamilton County, OH",OH,Signal outage,Severe
39061,"Hamilton County, OH",OH,Debris,Severe
39061,"Hamilton County, OH",OH,Flooding,Severe
39061,"Hamilton County, OH",OH,Road obstruction,Minor
39061,"Hamilton County, OH",OH,Downed line,Minor
39061,"Hamilton County, OH",OH,Water main,Minor
39061,"Hamilton County, OH",OH,Signal outage,Minor
39061,"Hamilton County, OH",OH,Debris,Minor
39061,"Hamilton County, OH",OH,Flooding,Minor
39061,"Hamilton County, OH",OH,Road obstruction,Moderate
39061,"Hamilton County, OH",OH,Downed line,Moderate
39061,"Hamilton County, OH",OH,Water main,Moderate
39061,"Hamilton County, OH",OH,Signal outage,Moderate
39061,"Hamilton County, OH",OH,Debris,Moderate
39061,"Hamilton County, OH",OH,Flooding,Moderate
39061,"Hamilton County, OH",OH,Road obstruction,Severe
39061,"Hamilton County, OH",OH,Downed line,Severe
39061,"Hamilton County, OH",OH,Water main,Severe
39061,"Hamilton County, OH",OH,Signal outage,Severe
39061,"Hamilton County, OH",OH,Debris,Severe
39061,"Hamilton County, OH",OH,Flooding,Severe
39061,"Hamilton County, OH",OH,Road obstruction,Minor
39061,"Hamilton County, OH",OH,Downed line,Minor
39061,"Hamilton County, OH",OH,Water main,Minor
39061,"Hamilton County, OH",OH,Signal outage,Minor
39061,"Hamilton County, OH",OH,Debris,Minor
39061,"Hamilton County, OH",OH,Flooding,Minor
39061,"Hamilton County, OH",OH,Road obstruction,Moderate
39061,"Hamilton County, OH",OH,Downed line,Moderate
39061,"Hamilton County, OH",OH,Water main,Moderate
39061,"Hamilton County, OH",OH,Signal outage,Moderate
39061,"Hamilton County, OH",OH,Debris,Moderate
39061,"Hamilton County, OH",OH,Flooding,Moderate
39061,"Hamilton County, OH",OH,Road obstruction,Severe
39061,"Hamilton County, OH",OH,Downed line,Severe
39061,"Hamilton County, OH",OH,Water main,Severe
39061,"Hamilton County, OH",OH,Signal outage,Severe
39061,"Hamilton County, OH",OH,Debris,Severe
39061,"Hamilton County, OH",OH,Flooding,Severe
39061,"Hamilton County, OH",OH,Road obstruction,Minor
39061,"Hamilton County, OH",OH,Downed line,Minor
39061,"Hamilton County, OH",OH,Water main,Minor
39061,"Hamilton County, OH",OH,Signal outage,Minor
39061,"Hamilton County, OH",OH,Debris,Minor
39061,"Hamilton County, OH",OH,Flooding,Minor
39061,"Hamilton County, OH",OH,Road obstruction,Moderate
39061,"Hamilton County, OH",OH,Downed line,Moderate
39061,"Hamilton County, OH",OH,Water main,Moderate
39061,"Hamilton County, OH",OH,Signal outage,Moderate
39061,"Hamilton County, OH",OH,Debris,Moderate
39061,"Hamilton County, OH",OH,Flooding,Moderate
39061,"Hamilton County, OH",OH,Road obstruction,Severe
39061,"Hamilton County, OH",OH,Downed line,Severe
39061,"Hamilton County, OH",OH,Water main,Severe
39061,"Hamilton County, OH",OH,Signal outage,Severe
39061,"Hamilton County, OH",OH,Debris,Severe
39061,"Hamilton County, OH",OH,Flooding,Severe
39061,"Hamilton County, OH",OH,Road obstruction,Minor
39061,"Hamilton County, OH",OH,Downed line,Minor
39061,"Hamilton County, OH",OH,Water main,Minor
39061,"Hamilton County, OH",OH,Signal outage,Minor
39061,"Hamilton County, OH",OH,Debris,Minor
39061,"Hamilton County, OH",OH,Flooding,Minor
39061,"Hamilton County, OH",OH,Road obstruction,Moderate
39061,"Hamilton County, OH",OH,Downed line,Moderate
39061,"Hamilton County, OH",OH,Water main,Moderate
39061,"Hamilton County, OH",OH,Signal outage,Moderate
39061,"Hamilton County, OH",OH,Debris,Moderate
39061,"Hamilton County, OH",OH,Flooding,Moderate
39061,"Hamilton County, OH",OH,Road obstruction,Severe
39061,"Hamilton County, OH",OH,Downed line,Severe
39061,"Hamilton County, OH",OH,Water main,Severe
39061,"Hamilton County, OH",OH,Signal outage,Severe
39061,"Hamilton County, OH",OH,Debris,Severe
39061,"Hamilton County, OH",OH,Flooding,Severe
39061,"Hamilton County, OH",OH,Road obstruction,Minor
39061,"Hamilton County, OH",OH,Downed line,Minor
39061,"Hamilton County, OH",OH,Water main,Minor
39061,"Hamilton County, OH",OH,Signal outage,Minor
39061,"Hamilton County, OH",OH,Debris,Minor
39061,"Hamilton County, OH",OH,Flooding,Minor
39061,"Hamilton County, OH",OH,Road obstruction,Moderate
39061,"Hamilton County, OH",OH,Downed line,Moderate
39061,"Hamilton County, OH",OH,Water main,Moderate
39061,"Hamilton County, OH",OH,Signal outage,Moderate
39061,"Hamilton County, OH",OH,Debris,Moderate
39061,"Hamilton County, OH",OH,Flooding,Moderate
39061,"Hamilton County, OH",OH,Road obstruction,Severe
39061,"Hamilton County, OH",OH,Downed line,Severe
39061,"Hamilton County, OH",OH,Water main,Severe
39061,"Hamilton County, OH",OH,Signal outage,Severe
39061,"Hamilton County, OH",OH,Debris,Severe
39061,"Hamilton County, OH",OH,Flooding,Severe
39061,"Hamilton County, OH",OH,Road obstruction,Minor
39061,"Hamilton County, OH",OH,Downed line,Minor
39061,"Hamilton County, OH",OH,Water main,Minor
39061,"Hamilton County, OH",OH,Signal outage,Minor
39061,"Hamilton County, OH",OH,Debris,Minor
39061,"Hamilton County, OH",OH,Flooding,Minor
39061,"Hamilton County, OH",OH,Road obstruction,Moderate
39061,"Hamilton County, OH",OH,Downed line,Moderate
39061,"Hamilton County, OH",OH,Water main,Moderate
39061,"Hamilton County, OH",OH,Signal outage,Moderate
39061,"Hamilton County, OH",OH,Debris,Moderate
39061,"Hamilton County, OH",OH,Flooding,Moderate
39061,"Hamilton County, OH",OH,Road obstruction,Severe
39061,"Hamilton County, OH",OH,Downed line,Severe
39061,"Hamilton County, OH",OH,Water main,Severe
39061,"Hamilton County, OH",OH,Signal outage,Severe
39061,"Hamilton County, OH",OH,Debris,Severe
39061,"Hamilton County, OH",OH,Flooding,Severe
39061,"Hamilton County, OH",OH,Road obstruction,Minor
39061,"Hamilton County, OH",OH,Downed line,Minor
39063,"Hancock County, OH",OH,Road obstruction,Minor
39063,"Hancock County, OH",OH,Downed line,Minor
39063,"Hancock County, OH",OH,Water main,Minor
39063,"Hancock County, OH",OH,Signal outage,Minor
39063,"Hancock County, OH",OH,Debris,Minor
39063,"Hancock County, OH",OH,Flooding,Minor
39063,"Hancock County, OH",OH,Road obstruction,Moderate
39063,"Hancock County, OH",OH,Downed line,Moderate
39063,"Hancock County, OH",OH,Water main,Moderate
39063,"Hancock County, OH",OH,Signal outage,Moderate
39063,"Hancock County, OH",OH,Debris,Moderate
39063,"Hancock County, OH",OH,Flooding,Moderate
39063,"Hancock County, OH",OH,Road obstruction,Severe
39063,"Hancock County, OH",OH,Downed line,Severe
39063,"Hancock County, OH",OH,Water main,Severe
39063,"Hancock County, OH",OH,Signal outage,Severe
39063,"Hancock County, OH",OH,Debris,Severe
39063,"Hancock County, OH",OH,Flooding,Severe
39063,"Hancock County, OH",OH,Road obstruction,Minor
39063,"Hancock County, OH",OH,Downed line,Minor
39063,"Hancock County, OH",OH,Water main,Minor
39063,"Hancock County, OH",OH,Signal outage,Minor
39063,"Hancock County, OH",OH,Debris,Minor
39063,"Hancock County, OH",OH,Flooding,Minor
39063,"Hancock County, OH",OH,Road obstruction,Moderate
39063,"Hancock County, OH",OH,Downed line,Moderate
39063,"Hancock County, OH",OH,Water main,Moderate
39063,"Hancock County, OH",OH,Signal outage,Moderate
39063,"Hancock County, OH",OH,Debris,Moderate
39063,"Hancock County, OH",OH,Flooding,Moderate
39063,"Hancock County, OH",OH,Road obstruction,Severe
39063,"Hancock County, OH",OH,Downed line,Severe
39063,"Hancock County, OH",OH,Water main,Severe
39063,"Hancock County, OH",OH,Signal outage,Severe
39063,"Hancock County, OH",OH,Debris,Severe
39063,"Hancock County, OH",OH,Flooding,Severe
39063,"Hancock County, OH",OH,Road obstruction,Minor
39063,"Hancock County, OH",OH,Downed line,Minor
39063,"Hancock County, OH",OH,Water main,Minor
39063,"Hancock County, OH",OH,Signal outage,Minor
39063,"Hancock County, OH",OH,Debris,Minor
39063,"Hancock County, OH",OH,Flooding,Minor
39063,"Hancock County, OH",OH,Road obstruction,Moderate
39063,"Hancock County, OH",OH,Downed line,Moderate
39063,"Hancock County, OH",OH,Water main,Moderate
39063,"Hancock County, OH",OH,Signal outage,Moderate
39063,"Hancock County, OH",OH,Debris,Moderate
39063,"Hancock County, OH",OH,Flooding,Moderate
39063,"Hancock County, OH",OH,Road obstruction,Severe
39063,"Hancock County, OH",OH,Downed line,Severe
39063,"Hancock County, OH",OH,Water main,Severe
39063,"Hancock County, OH",OH,Signal outage,Severe
39063,"Hancock County, OH",OH,Debris,Severe
39063,"Hancock County, OH",OH,Flooding,Severe
39063,"Hancock County, OH",OH,Road obstruction,Minor
39063,"Hancock County, OH",OH,Downed line,Minor
39063,"Hancock County, OH",OH,Water main,Minor
39063,"Hancock County, OH",OH,Signal outage,Minor
39063,"Hancock County, OH",OH,Debris,Minor
39063,"Hancock County, OH",OH,Flooding,Minor
39063,"Hancock County, OH",OH,Road obstruction,Moderate
39063,"Hancock County, OH",OH,Downed line,Moderate
39063,"Hancock County, OH",OH,Water main,Moderate
39063,"Hancock County, OH",OH,Signal outage,Moderate
39063,"Hancock County, OH",OH,Debris,Moderate
39063,"Hancock County, OH",OH,Flooding,Moderate
39063,"Hancock County, OH",OH,Road obstruction,Severe
39063,"Hancock County, OH",OH,Downed line,Severe
39063,"Hancock County, OH",OH,Water main,Severe
39063,"Hancock County, OH",OH,Signal outage,Severe
39063,"Hancock County, OH",OH,Debris,Severe
39063,"Hancock County, OH",OH,Flooding,Severe
39063,"Hancock County, OH",OH,Road obstruction,Minor
39063,"Hancock County, OH",OH,Downed line,Minor
39063,"Hancock County, OH",OH,Water main,Minor
39063,"Hancock County, OH",OH,Signal outage,Minor
39063,"Hancock County, OH",OH,Debris,Minor
39063,"Hancock County, OH",OH,Flooding,Minor
39063,"Hancock County, OH",OH,Road obstruction,Moderate
39063,"Hancock County, OH",OH,Downed line,Moderate
39063,"Hancock County, OH",OH,Water main,Moderate
39065,"Hardin County, OH",OH,Road obstruction,Minor
39065,"Hardin County, OH",OH,Downed line,Minor
39065,"Hardin County, OH",OH,Water main,Minor
39065,"Hardin County, OH",OH,Signal outage,Minor
39065,"Hardin County, OH",OH,Debris,Minor
39065,"Hardin County, OH",OH,Flooding,Minor
39065,"Hardin County, OH",OH,Road obstruction,Moderate
39065,"Hardin County, OH",OH,Downed line,Moderate
39065,"Hardin County, OH",OH,Water main,Moderate
39065,"Hardin County, OH",OH,Signal outage,Moderate
39065,"Hardin County, OH",OH,Debris,Moderate
39065,"Hardin County, OH",OH,Flooding,Moderate
39065,"Hardin County, OH",OH,Road obstruction,Severe
39065,"Hardin County, OH",OH,Downed line,Severe
39065,"Hardin County, OH",OH,Water main,Severe
39065,"Hardin County, OH",OH,Signal outage,Severe
39065,"Hardin County, OH",OH,Debris,Severe
39065,"Hardin County, OH",OH,Flooding,Severe
39065,"Hardin County, OH",OH,Road obstruction,Minor
39065,"Hardin County, OH",OH,Downed line,Minor
39065,"Hardin County, OH",OH,Water main,Minor
39065,"Hardin County, OH",OH,Signal outage,Minor
39065,"Hardin County, OH",OH,Debris,Minor
39065,"Hardin County, OH",OH,Flooding,Minor
39065,"Hardin County, OH",OH,Road obstruction,Moderate
39065,"Hardin County, OH",OH,Downed line,Moderate
39065,"Hardin County, OH",OH,Water main,Moderate
39065,"Hardin County, OH",OH,Signal outage,Moderate
39065,"Hardin County, OH",OH,Debris,Moderate
39065,"Hardin County, OH",OH,Flooding,Moderate
39065,"Hardin County, OH",OH,Road obstruction,Severe
39065,"Hardin County, OH",OH,Downed line,Severe
39065,"Hardin County, OH",OH,Water main,Severe
39065,"Hardin County, OH",OH,Signal outage,Severe
39065,"Hardin County, OH",OH,Debris,Severe
39065,"Hardin County, OH",OH,Flooding,Severe
39065,"Hardin County, OH",OH,Road obstruction,Minor
39065,"Hardin County, OH",OH,Downed line,Minor
39065,"Hardin County, OH",OH,Water main,Minor
39065,"Hardin County, OH",OH,Signal outage,Minor
39065,"Hardin County, OH",OH,Debris,Minor
39065,"Hardin County, OH",OH,Flooding,Minor
39065,"Hardin County, OH",OH,Road obstruction,Moderate
39065,"Hardin County, OH",OH,Downed line,Moderate
39065,"Hardin County, OH",OH,Water main,Moderate
39065,"Hardin County, OH",OH,Signal outage,Moderate
39065,"Hardin County, OH",OH,Debris,Moderate
39065,"Hardin County, OH",OH,Flooding,Moderate
39065,"Hardin County, OH",OH,Road obstruction,Severe
39065,"Hardin County, OH",OH,Downed line,Severe
39065,"Hardin County, OH",OH,Water main,Severe
39067,"Harrison County, OH",OH,Road obstruction,Minor
39067,"Harrison County, OH",OH,Downed line,Minor
39067,"Harrison County, OH",OH,Water main,Minor
39067,"Harrison County, OH",OH,Signal outage,Minor
39067,"Harrison County, OH",OH,Debris,Minor
39067,"Harrison County, OH",OH,Flooding,Minor
39067,"Harrison County, OH",OH,Road obstruction,Moderate
39067,"Harrison County, OH",OH,Downed line,Moderate
39067,"Harrison County, OH",OH,Water main,Moderate
39067,"Harrison County, OH",OH,Signal outage,Moderate
39067,"Harrison County, OH",OH,Debris,Moderate
39067,"Harrison County, OH",OH,Flooding,Moderate
39067,"Harrison County, OH",OH,Road obstruction,Severe
39067,"Harrison County, OH",OH,Downed line,Severe
39067,"Harrison County, OH",OH,Water main,Severe
39067,"Harrison County, OH",OH,Signal outage,Severe
39067,"Harrison County, OH",OH,Debris,Severe
39067,"Harrison County, OH",OH,Flooding,Severe
39067,"Harrison County, OH",OH,Road obstruction,Minor
39067,"Harrison County, OH",OH,Downed line,Minor
39067,"Harrison County, OH",OH,Water main,Minor
39067,"Harrison County, OH",OH,Signal outage,Minor
39067,"Harrison County, OH",OH,Debris,Minor
39067,"Harrison County, OH",OH,Flooding,Minor
39067,"Harrison County, OH",OH,Road obstruction,Moderate
39067,"Harrison County, OH",OH,Downed line,Moderate
39067,"Harrison County, OH",OH,Water main,Moderate
39067,"Harrison County, OH",OH,Signal outage,Moderate
39067,"Harrison County, OH",OH,Debris,Moderate
39067,"Harrison County, OH",OH,Flooding,Moderate
39069,"Henry County, OH",OH,Road obstruction,Minor
39069,"Henry County, OH",OH,Downed line,Minor
39069,"Henry County, OH",OH,Water main,Minor
39069,"Henry County, OH",OH,Signal outage,Minor
39069,"Henry County, OH",OH,Debris,Minor
39069,"Henry County, OH",OH,Flooding,Minor
39069,"Henry County, OH",OH,Road obstruction,Moderate
39069,"Henry County, OH",OH,Downed line,Moderate
39069,"Henry County, OH",OH,Water main,Moderate
39069,"Henry County, OH",OH,Signal outage,Moderate
39069,"Henry County, OH",OH,Debris,Moderate
39069,"Henry County, OH",OH,Flooding,Moderate
39069,"Henry County, OH",OH,Road obstruction,Severe
39069,"Henry County, OH",OH,Downed line,Severe
39069,"Henry County, OH",OH,Water main,Severe
39069,"Henry County, OH",OH,Signal outage,Severe
39069,"Henry County, OH",OH,Debris,Severe
39069,"Henry County, OH",OH,Flooding,Severe
39069,"Henry County, OH",OH,Road obstruction,Minor
39069,"Henry County, OH",OH,Downed line,Minor
39069,"Henry County, OH",OH,Water main,Minor
39069,"Henry County, OH",OH,Signal outage,Minor
39069,"Henry County, OH",OH,Debris,Minor
39069,"Henry County, OH",OH,Flooding,Minor
39069,"Henry County, OH",OH,Road obstruction,Moderate
39069,"Henry County, OH",OH,Downed line,Moderate
39069,"Henry County, OH",OH,Water main,Moderate
39069,"Henry County, OH",OH,Signal outage,Moderate
39069,"Henry County, OH",OH,Debris,Moderate
39069,"Henry County, OH",OH,Flooding,Moderate
39069,"Henry County, OH",OH,Road obstruction,Severe
39069,"Henry County, OH",OH,Downed line,Severe
39069,"Henry County, OH",OH,Water main,Severe
39069,"Henry County, OH",OH,Signal outage,Severe
39069,"Henry County, OH",OH,Debris,Severe
39069,"Henry County, OH",OH,Flooding,Severe
39069,"Henry County, OH",OH,Road obstruction,Minor
39069,"Henry County, OH",OH,Downed line,Minor
39069,"Henry County, OH",OH,Water main,Minor
39069,"Henry County, OH",OH,Signal outage,Minor
39069,"Henry County, OH",OH,Debris,Minor
39069,"Henry County, OH",OH,Flooding,Minor
39069,"Henry County, OH",OH,Road obstruction,Moderate
39069,"Henry County, OH",OH,Downed line,Moderate
39069,"Henry County, OH",OH,Water main,Moderate
39069,"Henry County, OH",OH,Signal outage,Moderate
39069,"Henry County, OH",OH,Debris,Moderate
39069,"Henry County, OH",OH,Flooding,Moderate
39069,"Henry County, OH",OH,Road obstruction,Severe
39069,"Henry County, OH",OH,Downed line,Severe
39069,"Henry County, OH",OH,Water main,Severe
39069,"Henry County, OH",OH,Signal outage,Severe
39069,"Henry County, OH",OH,Debris,Severe
39069,"Henry County, OH",OH,Flooding,Severe
39069,"Henry County, OH",OH,Road obstruction,Minor
39069,"Henry County, OH",OH,Downed line,Minor
39071,"Highland County, OH",OH,Road obstruction,Minor
39071,"Highland County, OH",OH,Downed line,Minor
39071,"Highland County, OH",OH,Water main,Minor
39071,"Highland County, OH",OH,Signal outage,Minor
39071,"Highland County, OH",OH,Debris,Minor
39071,"Highland County, OH",OH,Flooding,Minor
39071,"Highland County, OH",OH,Road obstruction,Moderate
39071,"Highland County, OH",OH,Downed line,Moderate
39071,"Highland County, OH",OH,Water main,Moderate
39071,"Highland County, OH",OH,Signal outage,Moderate
39071,"Highland County, OH",OH,Debris,Moderate
39071,"Highland County, OH",OH,Flooding,Moderate
39071,"Highland County, OH",OH,Road obstruction,Severe
39071,"Highland County, OH",OH,Downed line,Severe
39071,"Highland County, OH",OH,Water main,Severe
39071,"Highland County, OH",OH,Signal outage,Severe
39071,"Highland County, OH",OH,Debris,Severe
39071,"Highland County, OH",OH,Flooding,Severe
39071,"Highland County, OH",OH,Road obstruction,Minor
39071,"Highland County, OH",OH,Downed line,Minor
39071,"Highland County, OH",OH,Water main,Minor
39071,"Highland County, OH",OH,Signal outage,Minor
39071,"Highland County, OH",OH,Debris,Minor
39071,"Highland County, OH",OH,Flooding,Minor
39071,"Highland County, OH",OH,Road obstruction,Moderate
39071,"Highland County, OH",OH,Downed line,Moderate
39071,"Highland County, OH",OH,Water main,Moderate
39071,"Highland County, OH",OH,Signal outage,Moderate
39071,"Highland County, OH",OH,Debris,Moderate
39071,"Highland County, OH",OH,Flooding,Moderate
39071,"Highland County, OH",OH,Road obstruction,Severe
39071,"Highland County, OH",OH,Downed line,Severe
39071,"Highland County, OH",OH,Water main,Severe
39071,"Highland County, OH",OH,Signal outage,Severe
39071,"Highland County, OH",OH,Debris,Severe
39071,"Highland County, OH",OH,Flooding,Severe
39071,"Highland County, OH",OH,Road obstruction,Minor
39071,"Highland County, OH",OH,Downed line,Minor
39071,"Highland County, OH",OH,Water main,Minor
39071,"Highland County, OH",OH,Signal outage,Minor
39071,"Highland County, OH",OH,Debris,Minor
39071,"Highland County, OH",OH,Flooding,Minor
39071,"Highland County, OH",OH,Road obstruction,Moderate
39071,"Highland County, OH",OH,Downed line,Moderate
39071,"Highland County, OH",OH,Water main,Moderate
